id,postal_code,area,city,province,aliases
5be93eb9-aa77-427c-ac61-def52f74de53,1541,HUNTINGDON,BRAKPAN NORTH,Gauteng,BRAKPAN-NOORD
9ca8ae8f-6e21-4793-af3c-46228275be26,1541,SHERWOOD GARDENS,BRAKPAN NORTH,Gauteng,SHERWOOD TUINE|BRAKPAN-NOORD
