id,postal_code,area,city,province,aliases
b13ae9c0-5ad5-4953-aa5d-a93f0675bb83,1128,MMUTLANE,DRIEKOP,Mpumalanga,
4edd5d02-0269-4e32-891b-dcc74e7f9703,1131,ROKA MASHABELA,DRIEKOP,Mpumalanga,
