id,postal_code,area,city,province,aliases
7d55b1d4-219f-43fc-a751-d37088a94adb,9978,FAURESMITH,FAURESMITH,Free State,
66498dae-09df-4902-92f7-5129b2cb50fc,9978,IPOPENG,FAURESMITH,Free State,
a3c1d29c-c4df-4722-b867-8b2e9061f7c6,9982,LUCKHOFF,FAURESMITH,Free State,
33c4c3e3-04f0-49f0-b883-c0d8e7045f31,9978,VRAYVILLE,FAURESMITH,Free State,
